#chrom	chromStart	chromEnd	name	gieStain
chr3L	16018208	16027777	72C3	n/a
chr3L	16027777	16085961	72D1	n/a
chr3L	16085961	16085971	72D2	n/a
chr3L	16085971	16085981	72D3	n/a
chr3L	16085981	16087633	72D4	n/a
chr3L	16087633	16099816	72D5	n/a
chr3L	16099816	16107431	72D6	n/a
chr3L	16107431	16115045	72D7	n/a
chr3L	16115045	16129560	72D8	n/a
chr3L	16129560	16179166	72D9	n/a
chr3L	16179166	16274148	72D10	n/a
chr3L	16274148	16274158	72D11	n/a
chr3L	16274158	16289574	72D12	n/a
chr3L	16289574	16348192	72E1	n/a
chr3L	16348192	16368955	72E2	n/a
chr3L	16368955	16377240	72E3	n/a
chr3L	16377240	16395518	72E4	n/a
chr3L	16395518	16406288	72E5	n/a
chr3L	16406288	16431556	72F1	n/a
chr3L	16431556	16432851	72F2	n/a
chr3L	16432851	16438650	72F3	n/a
chr3L	16438650	16446935	72F4	n/a
chr3L	16446935	16467698	73A1	n/a
chr3L	16467698	16489095	73A2	n/a
chr3L	16489095	16502754	73A3	n/a
chr3L	16502754	16539625	73A4	n/a
chr3L	16539625	16553285	73A5	n/a
chr3L	16553285	16556646	73A6	n/a
chr3L	16556646	16565184	73A7	n/a
chr3L	16565184	16571160	73A8	n/a
chr3L	16571160	16582258	73A9	n/a
chr3L	16582258	16593357	73A10	n/a
chr3L	16593357	16599333	73A11	n/a
chr3L	16599333	16622757	73B1	n/a
chr3L	16622757	16624091	73B2	n/a
chr3L	16624091	16632629	73B3	n/a
chr3L	16632629	16648903	73B4	n/a
chr3L	16648903	16672327	73B5	n/a
chr3L	16672327	16686264	73B6	n/a
chr3L	16686264	16703494	73B7	n/a
chr3L	16703494	16731060	73C1	n/a
chr3L	16731060	16758627	73C2	n/a
chr3L	16758627	16770688	73C3	n/a
chr3L	16770688	16793086	73C4	n/a
chr3L	16793086	16805146	73C5	n/a
chr3L	16805146	16852419	73D1	n/a
chr3L	16852419	16855111	73D2	n/a
chr3L	16855111	16867172	73D3	n/a
chr3L	16867172	16884401	73D4	n/a
chr3L	16884401	16906799	73D5	n/a
chr3L	16906799	16929197	73D6	n/a
chr3L	16929197	16941257	73D7	n/a
chr3L	16941257	16993807	73E1	n/a
chr3L	16993807	16996499	73E2	n/a
chr3L	16996499	17003283	73E3	n/a
chr3L	17003283	17036126	73E4	n/a
chr3L	17036126	17068969	73E5	n/a
chr3L	17068969	17101813	73E6	n/a
chr3L	17101813	17139825	73F1	n/a
chr3L	17139825	17157054	73F2	n/a
chr3L	17157054	17184621	73F3	n/a
chr3L	17184621	17201850	73F4	n/a
chr3L	17201850	17239862	74A1	n/a
chr3L	17239862	17272705	74A2	n/a
chr3L	17272705	17295103	74A3	n/a
chr3L	17295103	17333115	74A4	n/a
chr3L	17333115	17371127	74A5	n/a
chr3L	17371127	17388357	74A6	n/a
chr3L	17388357	17421200	74B1	n/a
chr3L	17421200	17424540	74B2	n/a
chr3L	17424540	17426293	74B3	n/a
chr3L	17426293	17428045	74B4	n/a
chr3L	17428045	17429272	74B5	n/a
chr3L	17429272	17436730	74C1	n/a
chr3L	17436730	17457384	74C2	n/a
chr3L	17457384	17478332	74C3	n/a
chr3L	17478332	17482659	74C4	n/a
chr3L	17482659	17510202	74D1	n/a
chr3L	17510202	17541041	74D2	n/a
chr3L	17541041	17548733	74D3	n/a
chr3L	17548733	17566317	74D4	n/a
chr3L	17566317	17576327	74D5	n/a
chr3L	17576327	17600221	74E1	n/a
chr3L	17600221	17627876	74E2	n/a
chr3L	17627876	17636650	74E3	n/a
chr3L	17636650	17664305	74E4	n/a
chr3L	17664305	17673079	74E5	n/a
chr3L	17673079	17700733	74F1	n/a
chr3L	17700733	17709508	74F2	n/a
chr3L	17709508	17733402	74F3	n/a
chr3L	17733402	17742176	74F4	n/a
chr3L	17742176	17784951	75A1	n/a
chr3L	17784951	17823965	75A2	n/a
chr3L	17823965	17832739	75A3	n/a
chr3L	17832739	17863371	75A4	n/a
chr3L	17863371	17865329	75A5	n/a
chr3L	17865329	17874103	75A6	n/a
chr3L	17874103	17882878	75A7	n/a
chr3L	17882878	17918053	75A8	n/a
chr3L	17918053	17941947	75A9	n/a
chr3L	17941947	17958242	75A10	n/a
chr3L	17958242	17982136	75B1	n/a
chr3L	17982136	18009791	75B2	n/a
chr3L	18009791	18014726	75B3	n/a
chr3L	18014726	18042381	75B4	n/a
chr3L	18042381	18051155	75B5	n/a
chr3L	18051155	18075049	75B6	n/a
chr3L	18075049	18098944	75B7	n/a
chr3L	18098944	18103879	75B8	n/a
chr3L	18103879	18112653	75B9	n/a
chr3L	18112653	18121428	75B10	n/a
chr3L	18121428	18144538	75B11	n/a
chr3L	18144538	18146497	75B12	n/a
chr3L	18146497	18155271	75B13	n/a
chr3L	18155271	18186686	75C1	n/a
chr3L	18186686	18262608	75C2	n/a
chr3L	18262608	18295628	75C3	n/a
chr3L	18295628	18378383	75C4	n/a
chr3L	18378383	18391385	75C5	n/a
chr3L	18391385	18444216	75C6	n/a
chr3L	18444216	18477235	75C7	n/a
chr3L	18477235	18530067	75D1	n/a
chr3L	18530067	18593010	75D2	n/a
chr3L	18593010	18606012	75D3	n/a
chr3L	18606012	18639031	75D4	n/a
chr3L	18639031	18672051	75D5	n/a
chr3L	18672051	18714976	75D6	n/a
chr3L	18714976	18738090	75D7	n/a
chr3L	18738090	18761204	75D8	n/a
chr3L	18761204	18834053	75E1	n/a
chr3L	18834053	18872068	75E2	n/a
chr3L	18872068	18878853	75E3	n/a
chr3L	18878853	18906422	75E4	n/a
chr3L	18906422	18919051	75E5	n/a
chr3L	18919051	18931407	75E6	n/a
chr3L	18931407	18949059	75E7	n/a
chr3L	18949059	18977302	75F1	n/a
chr3L	18977302	19005545	75F2	n/a
chr3L	19005545	19017902	75F3	n/a
chr3L	19017902	19046145	75F4	n/a
chr3L	19046145	19058501	75F5	n/a
chr3L	19058501	19086744	75F6	n/a
chr3L	19086744	19115220	75F7	n/a
chr3L	19115220	19122228	75F8	n/a
chr3L	19122228	19145364	75F9	n/a
chr3L	19145364	19157823	75F10	n/a
chr3L	19157823	19164830	75F11	n/a
chr3L	19164830	19198757	76A1	n/a
chr3L	19198757	19227233	76A2	n/a
chr3L	19227233	19286855	76A3	n/a
chr3L	19286855	19289635	76A4	n/a
chr3L	19289635	19302094	76A5	n/a
chr3L	19302094	19346699	76A6	n/a
chr3L	19346699	19353706	76A7	n/a
chr3L	19353706	19387633	76B1	n/a
chr3L	19387633	19421559	76B2	n/a
chr3L	19421559	19486520	76B3	n/a
chr3L	19486520	19489301	76B4	n/a
chr3L	19489301	19512438	76B5	n/a
chr3L	19512438	19551703	76B6	n/a
chr3L	19551703	19580179	76B7	n/a
chr3L	19580179	19597977	76B8	n/a
chr3L	19597977	19636130	76B9	n/a
chr3L	19636130	19637277	76B10	n/a
chr3L	19637277	19653653	76B11	n/a
chr3L	19653653	19699608	76C1	n/a
chr3L	19699608	19720897	76C2	n/a
chr3L	19720897	19761940	76C3	n/a
chr3L	19761940	19778316	76C4	n/a
chr3L	19778316	19794692	76C5	n/a
chr3L	19794692	19815981	76C6	n/a
chr3L	19815981	19857024	76D1	n/a
chr3L	19857024	19868488	76D2	n/a
chr3L	19868488	19904617	76D3	n/a
chr3L	19904617	19924478	76D4	n/a
chr3L	19924478	19938587	76D5	n/a
chr3L	19938587	19962531	76D6	n/a
chr3L	19962531	19979896	76D7	n/a
chr3L	19979896	20000585	76D8	n/a
chr3L	20000585	20034365	76E1	n/a
chr3L	20034365	20064822	76E2	n/a
chr3L	20064822	20072419	76E3	n/a
chr3L	20072419	20089784	76E4	n/a
chr3L	20089784	20120240	76F1	n/a
chr3L	20120240	20150697	76F2	n/a
chr3L	20150697	20168062	76F3	n/a
chr3L	20168062	20198518	77A1	n/a
chr3L	20198518	20225719	77A2	n/a
chr3L	20225719	20243084	77A3	n/a
chr3L	20243084	20257193	77A4	n/a
chr3L	20257193	20297553	77B1	n/a
chr3L	20297553	20311662	77B2	n/a
chr3L	20311662	20319259	77B3	n/a
chr3L	20319259	20352157	77B4	n/a
chr3L	20352157	20359755	77B5	n/a
chr3L	20359755	20376441	77B6	n/a
chr3L	20376441	20376451	77B7	n/a
chr3L	20376451	20376461	77B8	n/a
chr3L	20376461	20386379	77B9	n/a
chr3L	20386379	20408817	77C1	n/a
chr3L	20408817	20430704	77C2	n/a
chr3L	20430704	20455175	77C3	n/a
chr3L	20455175	20484331	77C4	n/a
chr3L	20484331	20490353	77C5	n/a
chr3L	20490353	20524097	77C6	n/a
chr3L	20524097	20534803	77C7	n/a
chr3L	20534803	20567591	77D1	n/a
chr3L	20567591	20569981	77D2	n/a
chr3L	20569981	20580687	77D3	n/a
chr3L	20580687	20605159	77D4	n/a
chr3L	20605159	20611181	77D5	n/a
chr3L	20611181	20644925	77E1	n/a
chr3L	20644925	20678669	77E2	n/a
chr3L	20678669	20726274	77E3	n/a
chr3L	20726274	20760018	77E4	n/a
chr3L	20760018	20766040	77E5	n/a
chr3L	20766040	20803416	77E6	n/a
chr3L	20803416	20805806	77E7	n/a
chr3L	20805806	20821101	77E8	n/a
chr3L	20821101	20845572	77F1	n/a
chr3L	20845572	20870044	77F2	n/a
chr3L	20870044	20885339	77F3	n/a
chr3L	20885339	20914494	77F4	n/a
chr3L	20914494	20920517	77F5	n/a
chr3L	20920517	20972614	78A1	n/a
chr3L	20972614	21030447	78A2	n/a
chr3L	21030447	21030457	78A3	n/a
chr3L	21030457	21030467	78A4	n/a
chr3L	21030467	21035725	78A5	n/a
chr3L	21035725	21056630	78A6	n/a
chr3L	21056630	21065447	78A7	n/a
chr3L	21065447	21100793	78B1	n/a
chr3L	21100793	21136139	78B2	n/a
chr3L	21136139	21144955	78B3	n/a
chr3L	21144955	21149915	78B4	n/a
chr3L	21149915	21173925	78C1	n/a
chr3L	21173925	21229869	78C2	n/a
chr3L	21229869	21279981	78C3	n/a
chr3L	21279981	21283487	78C4	n/a
chr3L	21283487	21286429	78C5	n/a
chr3L	21286429	21310835	78C6	n/a
chr3L	21310835	21338071	78C7	n/a
chr3L	21338071	21370520	78C8	n/a
chr3L	21370520	21387543	78C9	n/a
chr3L	21387543	21425098	78D1	n/a
chr3L	21425098	21467761	78D2	n/a
chr3L	21467761	21489890	78D3	n/a
chr3L	21489890	21517125	78D4	n/a
chr3L	21517125	21544361	78D5	n/a
chr3L	21544361	21571597	78D6	n/a
chr3L	21571597	21598833	78D7	n/a
chr3L	21598833	21605535	78D8	n/a
chr3L	21605535	21637984	78E1	n/a
chr3L	21637984	21670433	78E2	n/a
chr3L	21670433	21682349	78E3	n/a
chr3L	21682349	21709585	78E4	n/a
chr3L	21709585	21736821	78E5	n/a
chr3L	21736821	21748736	78E6	n/a
chr3L	21748736	21786292	78F1	n/a
chr3L	21786292	21813528	78F2	n/a
chr3L	21813528	21825443	78F3	n/a
chr3L	21825443	21847572	78F4	n/a
chr3L	21847572	21874808	79A1	n/a
chr3L	21874808	21902044	79A2	n/a
chr3L	21902044	21929280	79A3	n/a
chr3L	21929280	21961729	79A4	n/a
chr3L	21961729	21973644	79A5	n/a
chr3L	21973644	21990667	79A6	n/a
chr3L	21990667	22007689	79A7	n/a
chr3L	22007689	22050351	79B1	n/a
chr3L	22050351	22082800	79B2	n/a
chr3L	22082800	22099823	79B3	n/a
chr3L	22099823	22132272	79C1	n/a
chr3L	22132272	22169827	79C2	n/a
chr3L	22169827	22181743	79C3	n/a
chr3L	22181743	22208979	79D1	n/a
chr3L	22208979	22261961	79D2	n/a
chr3L	22261961	22273877	79D3	n/a
chr3L	22273877	22296006	79D4	n/a
chr3L	22296006	22348988	79E1	n/a
chr3L	22348988	22396757	79E2	n/a
chr3L	22396757	22444526	79E3	n/a
chr3L	22444526	22492295	79E4	n/a
chr3L	22492295	22504211	79E5	n/a
chr3L	22504211	22521233	79E6	n/a
chr3L	22521233	22538255	79E7	n/a
chr3L	22538255	22560385	79E8	n/a
chr3L	22560385	22597940	79F1	n/a
chr3L	22597940	22630389	79F2	n/a
chr3L	22630389	22652518	79F3	n/a
chr3L	22652518	22669541	79F4	n/a
chr3L	22669541	22696776	79F5	n/a
chr3L	22696776	22718905	79F6	n/a
chr3L	22718905	22761568	80A1	n/a
chr3L	22761568	22799123	80A2	n/a
chr3L	22799123	22811039	80A3	n/a
chr3L	22811039	22843488	80A4	n/a
chr3L	22843488	22875937	80B1	n/a
chr3L	22875937	22918599	80B2	n/a
chr3L	22918599	22930515	80B3	n/a
chr3L	22930515	22968071	80C1	n/a
chr3L	22968071	23005626	80C2	n/a
chr3L	23005626	23032862	80C3	n/a
chr3L	23032862	23054991	80C4	n/a
chr3L	23054991	23077120	80C5	n/a
chr3L	23077120	23105313	80D1	n/a
chr3L	23105313	23133507	80D2	n/a
chr3L	23133507	23161700	80D3	n/a
chr3L	23161700	23189893	80D4	n/a
chr3L	23189893	23218087	80D5	n/a
chr3L	23218087	23246280	80E1	n/a
chr3L	23246280	23274473	80E2	n/a
chr3L	23274473	23302667	80E3	n/a
chr3L	23302667	23330860	80F1	n/a
chr3L	23330860	23359053	80F2	n/a
chr3L	23359053	23387247	80F3	n/a
chr3L	23387247	23415440	80F4	n/a
chr3L	23415440	23443633	80F5	n/a
chr3L	23443633	23471827	80F6	n/a
chr3L	23471827	23500020	80F7	n/a
chr3L	23500020	23528213	80F8	n/a
chr3L	23528213	23856407	80F9	n/a
chr3L	23856407	28110227		gneg
chr3R	0	4174819		gneg
chr3R	4174819	4208469	81F6	n/a
chr3R	4208469	4297985	82A1	n/a
chr3R	4297985	4301271	82A2	n/a
chr3R	4301271	4328612	82A3	n/a
chr3R	4328612	4375013	82A4	n/a
chr3R	4375013	4402354	82A5	n/a
chr3R	4402354	4410635	82A6	n/a
chr3R	4410635	4450727	82B1	n/a
chr3R	4450727	4465449	82B2	n/a
chr3R	4465449	4486480	82B3	n/a
chr3R	4486480	4501202	82B4	n/a
chr3R	4501202	4541294	82C1	n/a
chr3R	4541294	4581385	82C2	n/a
chr3R	4581385	4615036	82C3	n/a
chr3R	4615036	4636067	82C4	n/a
chr3R	4636067	4657099	82C5	n/a
chr3R	4657099	4703500	82D1	n/a
chr3R	4703500	4749901	82D2	n/a
chr3R	4749901	4758182	82D3	n/a
chr3R	4758182	4772904	82D4	n/a
chr3R	4772904	4806555	82D5	n/a
chr3R	4806555	4827586	82D6	n/a
chr3R	4827586	4848618	82D7	n/a
chr3R	4848618	4863340	82D8	n/a
chr3R	4863340	4903431	82E1	n/a
chr3R	4903431	4943523	82E2	n/a
chr3R	4943523	4951804	82E3	n/a
chr3R	4951804	4998205	82E4	n/a
chr3R	4998205	5025546	82E5	n/a
chr3R	5025546	5059197	82E6	n/a
chr3R	5059197	5092847	82E7	n/a
chr3R	5092847	5101128	82E8	n/a
chr3R	5101128	5165275	82F1	n/a
chr3R	5165275	5168561	82F2	n/a
chr3R	5168561	5176842	82F3	n/a
chr3R	5176842	5197874	82F4	n/a
chr3R	5197874	5212596	82F5	n/a
chr3R	5212596	5239937	82F6	n/a
chr3R	5239937	5260968	82F7	n/a
chr3R	5260968	5301060	82F8	n/a
chr3R	5301060	5341151	82F9	n/a
chr3R	5341151	5355873	82F10	n/a
chr3R	5355873	5364155	82F11	n/a
chr3R	5364155	5404246	83A1	n/a
chr3R	5404246	5430555	83A2	n/a
chr3R	5430555	5452637	83A3	n/a
chr3R	5452637	5474719	83A4	n/a
chr3R	5474719	5492661	83A5	n/a
chr3R	5492661	5509818	83A6	n/a
chr3R	5509818	5523344	83A7	n/a
chr3R	5523344	5529976	83A8	n/a
chr3R	5529976	5531602	83A9	n/a
chr3R	5531602	5557679	83B1	n/a
chr3R	5557679	5580634	83B2	n/a
chr3R	5580634	5587917	83B3	n/a
chr3R	5587917	5604564	83B4	n/a
chr3R	5604564	5611847	83B5	n/a
chr3R	5611847	5625373	83B6	n/a
chr3R	5625373	5652380	83B7	n/a
chr3R	5652380	5673059	83B8	n/a
chr3R	5673059	5688966	83B9	n/a
chr3R	5688966	5742254	83C1	n/a
chr3R	5742254	5759008	83C2	n/a
chr3R	5759008	5783054	83C3	n/a
chr3R	5783054	5836105	83C4	n/a
chr3R	5836105	5860151	83C5	n/a
chr3R	5860151	5891410	83C6	n/a
chr3R	5891410	5908242	83C7	n/a
chr3R	5908242	5945213	83C8	n/a
chr3R	5945213	5948970	83C9	n/a
chr3R	5948970	6002021	83D1	n/a
chr3R	6002021	6062286	83D2	n/a
chr3R	6062286	6071754	83D3	n/a
chr3R	6071754	6132018	83D4	n/a
chr3R	6132018	6192283	83D5	n/a
chr3R	6192283	6252548	83E1	n/a
chr3R	6252548	6320026	83E2	n/a
chr3R	6320026	6329494	83E3	n/a
chr3R	6329494	6375332	83E4	n/a
chr3R	6375332	6392164	83E5	n/a
chr3R	6392164	6416209	83E6	n/a
chr3R	6416209	6454683	83E7	n/a
chr3R	6454683	6493156	83E8	n/a
chr3R	6493156	6566496	83F1	n/a
chr3R	6566496	6570253	83F2	n/a
chr3R	6570253	6587085	83F3	n/a
chr3R	6587085	6625558	83F4	n/a
chr3R	6625558	6685823	84A1	n/a
chr3R	6685823	6689245	84A2	n/a
chr3R	6689245	6695512	84A3	n/a
chr3R	6695512	6704702	84A4	n/a
chr3R	6704702	6850227	84A5	n/a
chr3R	6850227	6896977	84A6	n/a
chr3R	6896977	6986095	84B1	n/a
chr3R	6986095	7089239	84B2	n/a
chr3R	7089239	7089249	84B3	n/a
chr3R	7089249	7090928	84B4	n/a
chr3R	7090928	7092123	84B5	n/a
chr3R	7092123	7097476	84B6	n/a
chr3R	7097476	7118461	84C1	n/a
chr3R	7118461	7119656	84C2	n/a
chr3R	7119656	7125009	84C3	n/a
chr3R	7125009	7134952	84C4	n/a
chr3R	7134952	7140306	84C5	n/a
chr3R	7140306	7152543	84C6	n/a
chr3R	7152543	7162485	84C7	n/a
chr3R	7162485	7174722	84C8	n/a
chr3R	7174722	7189301	84D1	n/a
chr3R	7189301	7233762	84D2	n/a
chr3R	7233762	7331516	84D3	n/a
chr3R	7331516	7336075	84D4	n/a
chr3R	7336075	7398630	84D5	n/a
chr3R	7398630	7463373	84D6	n/a
chr3R	7463373	7467933	84D7	n/a
chr3R	7467933	7488359	84D8	n/a
chr3R	7488359	7552737	84D9	n/a
chr3R	7552737	7617116	84D10	n/a
chr3R	7617116	7663804	84D11	n/a
chr3R	7663804	7710492	84D12	n/a
chr3R	7710492	7739672	84D13	n/a
chr3R	7739672	7760098	84D14	n/a
chr3R	7760098	7849098	84E1	n/a
chr3R	7849098	7853657	84E2	n/a
chr3R	7853657	7882837	84E3	n/a
chr3R	7882837	7903263	84E4	n/a
chr3R	7903263	7949951	84E5	n/a
chr3R	7949951	7987885	84E6	n/a
chr3R	7987885	7999375	84E7	n/a
chr3R	7999375	8028555	84E8	n/a
chr3R	8028555	8040045	84E9	n/a
chr3R	8040045	8093846	84E10	n/a
chr3R	8093846	8098405	84E11	n/a
chr3R	8098405	8118831	84E12	n/a
chr3R	8118831	8130321	84E13	n/a
chr3R	8130321	8185945	84F1	n/a
chr3R	8185945	8204008	84F2	n/a
chr3R	8204008	8213004	84F3	n/a
chr3R	8213004	8233566	84F4	n/a
chr3R	8233566	8246418	84F5	n/a
chr3R	8246418	8281680	84F6	n/a
chr3R	8281680	8284140	84F7	n/a
chr3R	8284140	8289323	84F8	n/a
chr3R	8289323	8302486	84F9	n/a
chr3R	8302486	8307669	84F10	n/a
chr3R	8307669	8323958	84F11	n/a
chr3R	8323958	8334748	84F12	n/a
chr3R	8334748	8351128	84F13	n/a
chr3R	8351128	8355143	84F14	n/a
chr3R	8355143	8373130	84F15	n/a
chr3R	8373130	8383247	84F16	n/a
chr3R	8383247	8470930	85A1	n/a
chr3R	8470930	8527619	85A2	n/a
chr3R	8527619	8584308	85A3	n/a
chr3R	8584308	8610003	85A4	n/a
chr3R	8610003	8703788	85A5	n/a
chr3R	8703788	8703798	85A6	n/a
chr3R	8703798	8707125	85A7	n/a
chr3R	8707125	8717664	85A8	n/a
chr3R	8717664	8737235	85A9	n/a
chr3R	8737235	8756806	85A10	n/a
chr3R	8756806	8767344	85A11	n/a
chr3R	8767344	8805075	85B1	n/a
chr3R	8805075	8833773	85B2	n/a
chr3R	8833773	8866988	85B3	n/a
chr3R	8866988	8921937	85B4	n/a
chr3R	8921937	8924290	85B5	n/a
chr3R	8924290	8930218	85B6	n/a
chr3R	8930218	8949789	85B7	n/a
chr3R	8949789	8955717	85B8	n/a
chr3R	8955717	8979804	85B9	n/a
chr3R	8979804	9003892	85C1	n/a
chr3R	9003892	9027979	85C2	n/a
chr3R	9027979	9061194	85C3	n/a
chr3R	9061194	9080765	85C4	n/a
chr3R	9080765	9100336	85C5	n/a
chr3R	9100336	9106264	85C6	n/a
chr3R	9106264	9121319	85C7	n/a
chr3R	9121319	9127246	85C8	n/a
chr3R	9127246	9142301	85C9	n/a
chr3R	9142301	9157356	85C10	n/a
chr3R	9157356	9176927	85C11	n/a
chr3R	9176927	9187465	85C12	n/a
chr3R	9187465	9202520	85C13	n/a
chr3R	9202520	9244767	85D1	n/a
chr3R	9244767	9249526	85D2	n/a
chr3R	9249526	9250983	85D3	n/a
chr3R	9250983	9257806	85D4	n/a
chr3R	9257806	9258384	85D5	n/a
chr3R	9258384	9262084	85D6	n/a
chr3R	9262084	9271128	85D7	n/a
chr3R	9271128	9296984	85D8	n/a
chr3R	9296984	9306098	85D9	n/a
chr3R	9306098	9315212	85D10	n/a
chr3R	9315212	9364830	85D11	n/a
chr3R	9364830	9367560	85D12	n/a
chr3R	9367560	9376370	85D13	n/a
chr3R	9376370	9392033	85D14	n/a
chr3R	9392033	9414408	85D15	n/a
chr3R	9414408	9436783	85D16	n/a
chr3R	9436783	9492860	85D17	n/a
chr3R	9492860	9508522	85D18	n/a
chr3R	9508522	9530897	85D19	n/a
chr3R	9530897	9530907	85D20	n/a
chr3R	9530907	9530917	85D21	n/a
chr3R	9530917	9541186	85D22	n/a
chr3R	9541186	9549689	85D23	n/a
chr3R	9549689	9561837	85D24	n/a
chr3R	9561837	9578506	85D25	n/a
chr3R	9578506	9583589	85D26	n/a
chr3R	9583589	9600373	85D27	n/a
chr3R	9600373	9632730	85E1	n/a
chr3R	9632730	9665236	85E2	n/a
chr3R	9665236	9679853	85E3	n/a
chr3R	9679853	9703241	85E4	n/a
chr3R	9703241	9731106	85E5	n/a
chr3R	9731106	9762442	85E6	n/a
chr3R	9762442	9764726	85E7	n/a
chr3R	9764726	9783729	85E8	n/a
chr3R	9783729	9807117	85E9	n/a
chr3R	9807117	9830505	85E10	n/a
chr3R	9830505	9845123	85E11	n/a
chr3R	9845123	9855355	85E12	n/a
chr3R	9855355	9874358	85E13	n/a
chr3R	9874358	9893361	85E14	n/a
chr3R	9893361	9907978	85E15	n/a
chr3R	9907978	9935843	85F1	n/a
chr3R	9935843	9963708	85F2	n/a
chr3R	9963708	9973940	85F3	n/a
chr3R	9973940	9992943	85F4	n/a
chr3R	9992943	10011946	85F5	n/a
chr3R	10011946	10017701	85F6	n/a
chr3R	10017701	10045566	85F7	n/a
chr3R	10045566	10065507	85F8	n/a
chr3R	10065507	10085449	85F9	n/a
chr3R	10085449	10102186	85F10	n/a
chr3R	10102186	10109509	85F11	n/a
chr3R	10109509	10119970	85F12	n/a
chr3R	10119970	10137849	85F13	n/a
chr3R	10137849	10147778	85F14	n/a
chr3R	10147778	10170470	85F15	n/a
chr3R	10170470	10201762	85F16	n/a
chr3R	10201762	10228798	86A1	n/a
chr3R	10228798	10260090	86A2	n/a
chr3R	10260090	10270018	86A3	n/a
chr3R	10270018	10274184	86A4	n/a
chr3R	10274184	10292622	86A5	n/a
chr3R	10292622	10302550	86A6	n/a
chr3R	10302550	10325243	86A7	n/a
chr3R	10325243	10335171	86A8	n/a
chr3R	10335171	10369831	86B1	n/a
chr3R	10369831	10384878	86B2	n/a
chr3R	10384878	10401715	86B3	n/a
chr3R	10401715	10440201	86B4	n/a
chr3R	10440201	10449671	86B5	n/a
chr3R	10449671	10473725	86B6	n/a
chr3R	10473725	10526792	86C1	n/a
chr3R	10526792	10618838	86C2	n/a
chr3R	10618838	10656371	86C3	n/a
chr3R	10656371	10727919	86C4	n/a
chr3R	10727919	10765452	86C5	n/a
chr3R	10765452	10814246	86C6	n/a
chr3R	10814246	10917228	86C7	n/a
chr3R	10917228	10917238	86C8	n/a
chr3R	10917238	10917248	86C9	n/a
chr3R	10917248	10927973	86C10	n/a
chr3R	10927973	10936184	86C11	n/a
chr3R	10936184	10950782	86C12	n/a
chr3R	10950782	10971636	86C13	n/a
chr3R	10971636	10979847	86C14	n/a
chr3R	10979847	11013213	86C15	n/a
chr3R	11013213	11059222	86D1	n/a
chr3R	11059222	11105231	86D2	n/a
chr3R	11105231	11113443	86D3	n/a
chr3R	11113443	11146809	86D4	n/a
chr3R	11146809	11173919	86D5	n/a
chr3R	11173919	11188517	86D6	n/a
chr3R	11188517	11209371	86D7	n/a
chr3R	11209371	11242737	86D8	n/a
chr3R	11242737	11269847	86D9	n/a
chr3R	11269847	11284445	86D10	n/a
chr3R	11284445	11330454	86E1	n/a
chr3R	11330454	11376463	86E2	n/a
chr3R	11376463	11391061	86E3	n/a
chr3R	11391061	11418171	86E4	n/a
chr3R	11418171	11445282	86E5	n/a
chr3R	11445282	11466136	86E6	n/a
chr3R	11466136	11505888	86E7	n/a
chr3R	11505888	11545641	86E8	n/a
chr3R	11545641	11553853	86E9	n/a
chr3R	11553853	11568450	86E10	n/a
chr3R	11568450	11595561	86E11	n/a
chr3R	11595561	11616415	86E12	n/a
chr3R	11616415	11656167	86E13	n/a
chr3R	11656167	11670765	86E14	n/a
chr3R	11670765	11685363	86E15	n/a
chr3R	11685363	11731372	86E16	n/a
chr3R	11731372	11752226	86E17	n/a
chr3R	11752226	11785592	86E18	n/a
chr3R	11785592	11785602	86E19	n/a
chr3R	11785602	11785612	86E20	n/a
chr3R	11785612	11785622	86F1	n/a
chr3R	11785622	11785632	86F2	n/a
chr3R	11785632	11785642	86F3	n/a
chr3R	11785642	11785652	86F4	n/a
chr3R	11785652	11785662	86F5	n/a
chr3R	11785662	11785672	86F6	n/a
chr3R	11785672	11788120	86F7	n/a
chr3R	11788120	11817235	86F8	n/a
chr3R	11817235	11846350	86F9	n/a
chr3R	11846350	11864547	86F10	n/a
chr3R	11864547	11871712	86F11	n/a
chr3R	11871712	11917318	87A1	n/a
chr3R	11917318	11957465	87A2	n/a
chr3R	11957465	11970203	87A3	n/a
chr3R	11970203	12010350	87A4	n/a
chr3R	12010350	12050497	87A5	n/a
chr3R	12050497	12063235	87A6	n/a
chr3R	12063235	12081432	87A7	n/a
chr3R	12081432	12099629	87A8	n/a
chr3R	12099629	12134316	87A9	n/a
chr3R	12134316	12147054	87A10	n/a
chr3R	12147054	12187201	87B1	n/a
chr3R	12187201	12227348	87B2	n/a
chr3R	12227348	12240086	87B3	n/a
chr3R	12240086	12274774	87B4	n/a
chr3R	12274774	12303889	87B5	n/a
chr3R	12303889	12324959	87B6	n/a
chr3R	12324959	12356114	87B7	n/a
chr3R	12356114	12381427	87B8	n/a
chr3R	12381427	12424387	87B9	n/a
chr3R	12424387	12443859	87B10	n/a
chr3R	12443859	12463331	87B11	n/a
chr3R	12463331	12470998	87B12	n/a
chr3R	12470998	12490469	87B13	n/a
chr3R	12490469	12509941	87B14	n/a
chr3R	12509941	12535255	87B15	n/a
chr3R	12535255	12589898	87C1	n/a
chr3R	12589898	12627016	87C2	n/a
chr3R	12627016	12661053	87C3	n/a
chr3R	12661053	12673551	87C4	n/a
chr3R	12673551	12696763	87C5	n/a
chr3R	12696763	12714618	87C6	n/a
